date,medicament,conso_jour,livraison,stock_fin,alerte_rupture,jours_stock
2025-07-20,Morphine_IV,739,0,-739,True,-1.0
2025-07-20,Heparine,11722,0,-11722,True,-1.0
2025-07-20,Insuline,107905,0,-107905,True,-1.0
2025-07-21,Paracétamol_1g,4815,0,88401,False,18.4
2025-07-21,Antibiotiques,3297,0,-3297,True,-1.0
2025-07-21,Morphine_IV,722,0,-722,True,-1.0
2025-07-21,Heparine,10262,0,-10262,True,-1.0
2025-07-21,Insuline,104302,0,-104302,True,-1.0
2025-07-22,Paracétamol_1g,4413,16200,100189,False,22.7
2025-07-22,Antibiotiques,3381,2916,-465,True,-0.1
2025-07-22,Morphine_IV,702,648,-54,True,-0.1
2025-07-22,Heparine,10686,9720,-966,True,-0.1
2025-07-22,Insuline,111918,19440,-92478,True,-0.8
2025-07-23,Paracétamol_1g,5171,0,95017,False,18.4
2025-07-23,Antibiotiques,3317,0,-3317,True,-1.0
2025-07-23,Morphine_IV,715,0,-715,True,-1.0
2025-07-23,Heparine,10813,0,-10813,True,-1.0
2025-07-23,Insuline,114092,0,-114092,True,-1.0
2025-07-24,Paracétamol_1g,4844,16200,106373,False,22.0
2025-07-24,Antibiotiques,3280,2916,-364,True,-0.1
2025-07-24,Morphine_IV,796,648,-148,True,-0.2
2025-07-24,Heparine,10509,9720,-789,True,-0.1
2025-07-24,Insuline,99580,19440,-80140,True,-0.8
2025-07-25,Paracétamol_1g,4540,0,101834,False,22.4
2025-07-25,Antibiotiques,3578,0,-3578,True,-1.0
2025-07-25,Morphine_IV,687,0,-687,True,-1.0
2025-07-25,Heparine,11992,0,-11992,True,-1.0
2025-07-25,Insuline,118383,0,-118383,True,-1.0
2025-07-26,Paracétamol_1g,4754,0,97080,False,20.4
2025-07-26,Antibiotiques,3248,0,-3248,True,-1.0
2025-07-26,Morphine_IV,687,0,-687,True,-1.0
2025-07-26,Heparine,10533,0,-10533,True,-1.0
2025-07-26,Insuline,93398,0,-93398,True,-1.0
2025-07-27,Paracétamol_1g,4488,0,92591,False,20.6
2025-07-27,Antibiotiques,3058,0,-3058,True,-1.0
2025-07-27,Morphine_IV,746,0,-746,True,-1.0
2025-07-27,Heparine,11066,0,-11066,True,-1.0
2025-07-27,Insuline,111813,0,-111813,True,-1.0
2025-07-28,Paracétamol_1g,5069,0,87522,False,17.3
2025-07-28,Antibiotiques,3245,0,-3245,True,-1.0
2025-07-28,Morphine_IV,740,0,-740,True,-1.0
2025-07-28,Heparine,12450,0,-12450,True,-1.0
2025-07-28,Insuline,108578,0,-108578,True,-1.0
2025-07-29,Paracétamol_1g,4265,16200,99457,False,23.3
2025-07-29,Antibiotiques,3117,2916,-201,True,-0.1
2025-07-29,Morphine_IV,714,648,-66,True,-0.1
2025-07-29,Heparine,11507,9720,-1787,True,-0.2
2025-07-29,Insuline,126319,19440,-106879,True,-0.8
2025-07-30,Paracétamol_1g,4346,0,95110,False,21.9
2025-07-30,Antibiotiques,3539,0,-3539,True,-1.0
2025-07-30,Morphine_IV,709,0,-709,True,-1.0
2025-07-30,Heparine,11508,0,-11508,True,-1.0
2025-07-30,Insuline,113955,0,-113955,True,-1.0
2025-07-31,Paracétamol_1g,4901,16200,106409,False,21.7
2025-07-31,Antibiotiques,3435,2916,-519,True,-0.2
2025-07-31,Morphine_IV,706,648,-58,True,-0.1
2025-07-31,Heparine,11714,9720,-1994,True,-0.2
2025-07-31,Insuline,113788,19440,-94348,True,-0.8
2025-08-01,Paracétamol_1g,4462,0,101947,False,22.8
2025-08-01,Antibiotiques,3291,0,-3291,True,-1.0
2025-08-01,Morphine_IV,714,0,-714,True,-1.0
2025-08-01,Heparine,10443,0,-10443,True,-1.0
2025-08-01,Insuline,112974,0,-112974,True,-1.0
2025-08-02,Paracétamol_1g,5010,0,96937,False,19.4
2025-08-02,Antibiotiques,3647,0,-3647,True,-1.0
2025-08-02,Morphine_IV,781,0,-781,True,-1.0
2025-08-02,Heparine,11983,0,-11983,True,-1.0
2025-08-02,Insuline,108325,0,-108325,True,-1.0
2025-08-03,Paracétamol_1g,4813,0,92124,False,19.1
2025-08-03,Antibiotiques,3494,0,-3494,True,-1.0
2025-08-03,Morphine_IV,678,0,-678,True,-1.0
2025-08-03,Heparine,9938,0,-9938,True,-1.0
2025-08-03,Insuline,109876,0,-109876,True,-1.0
2025-08-04,Paracétamol_1g,4819,0,87305,False,18.1
2025-08-04,Antibiotiques,3135,0,-3135,True,-1.0
2025-08-04,Morphine_IV,761,0,-761,True,-1.0
2025-08-04,Heparine,10875,0,-10875,True,-1.0
2025-08-04,Insuline,109567,0,-109567,True,-1.0
2025-08-05,Paracétamol_1g,4702,16200,98802,False,21.0
2025-08-05,Antibiotiques,3135,2916,-219,True,-0.1
2025-08-05,Morphine_IV,769,648,-121,True,-0.2
2025-08-05,Heparine,11033,9720,-1313,True,-0.1
2025-08-05,Insuline,101206,19440,-81766,True,-0.8
2025-08-06,Paracétamol_1g,5087,0,93716,False,18.4
2025-08-06,Antibiotiques,3464,0,-3464,True,-1.0
2025-08-06,Morphine_IV,707,0,-707,True,-1.0
2025-08-06,Heparine,11430,0,-11430,True,-1.0
2025-08-06,Insuline,111611,0,-111611,True,-1.0
2025-08-07,Paracétamol_1g,4511,16200,105404,False,23.4
2025-08-07,Antibiotiques,3226,2916,-310,True,-0.1
2025-08-07,Morphine_IV,630,648,18,True,0.0
2025-08-07,Heparine,10504,9720,-784,True,-0.1
2025-08-07,Insuline,112483,19440,-93043,True,-0.8
2025-08-08,Paracétamol_1g,4973,0,100431,False,20.2
2025-08-08,Antibiotiques,3441,0,-3441,True,-1.0
2025-08-08,Morphine_IV,710,0,-692,True,-1.0
2025-08-08,Heparine,11284,0,-11284,True,-1.0
2025-08-08,Insuline,108217,0,-108217,True,-1.0
2025-08-09,Paracétamol_1g,4365,0,96067,False,22.0
2025-08-09,Antibiotiques,3120,0,-3120,True,-1.0
2025-08-09,Morphine_IV,659,0,-659,True,-1.0
2025-08-09,Heparine,11271,0,-11271,True,-1.0
2025-08-09,Insuline,108014,0,-108014,True,-1.0
2025-08-10,Paracétamol_1g,4730,0,91337,False,19.3
2025-08-10,Antibiotiques,2914,0,-2914,True,-1.0
2025-08-10,Morphine_IV,714,0,-714,True,-1.0
2025-08-10,Heparine,11171,0,-11171,True,-1.0
2025-08-10,Insuline,110197,0,-110197,True,-1.0
2025-08-11,Paracétamol_1g,4268,0,87069,False,20.4
2025-08-11,Antibiotiques,3479,0,-3479,True,-1.0
2025-08-11,Morphine_IV,694,0,-694,True,-1.0
2025-08-11,Heparine,9822,0,-9822,True,-1.0
2025-08-11,Insuline,100661,0,-100661,True,-1.0
2025-08-12,Paracétamol_1g,5005,16200,98263,False,19.6
2025-08-12,Antibiotiques,3495,2916,-579,True,-0.2
2025-08-12,Morphine_IV,838,648,-190,True,-0.2
2025-08-12,Heparine,10150,9720,-430,True,-0.0
2025-08-12,Insuline,118473,19440,-99033,True,-0.8
2025-08-13,Paracétamol_1g,4143,0,94120,False,22.7
2025-08-13,Antibiotiques,3497,0,-3497,True,-1.0
2025-08-13,Morphine_IV,727,0,-727,True,-1.0
2025-08-13,Heparine,12374,0,-12374,True,-1.0
2025-08-13,Insuline,115997,0,-115997,True,-1.0
2025-08-14,Paracétamol_1g,4899,16200,105421,False,21.5
2025-08-14,Antibiotiques,3362,2916,-446,True,-0.1
2025-08-14,Morphine_IV,689,648,-41,True,-0.1
2025-08-14,Heparine,11856,9720,-2136,True,-0.2
2025-08-14,Insuline,119854,19440,-100414,True,-0.8
2025-08-15,Paracétamol_1g,5108,0,100313,False,19.6
2025-08-15,Antibiotiques,3485,0,-3485,True,-1.0
2025-08-15,Morphine_IV,675,0,-675,True,-1.0
2025-08-15,Heparine,10887,0,-10887,True,-1.0
2025-08-15,Insuline,117948,0,-117948,True,-1.0
2025-08-16,Paracétamol_1g,4535,0,95778,False,21.1
2025-08-16,Antibiotiques,2978,0,-2978,True,-1.0
2025-08-16,Morphine_IV,782,0,-782,True,-1.0
2025-08-16,Heparine,9686,0,-9686,True,-1.0
2025-08-16,Insuline,104078,0,-104078,True,-1.0
2025-08-17,Paracétamol_1g,4335,0,91443,False,21.1
2025-08-17,Antibiotiques,3189,0,-3189,True,-1.0
2025-08-17,Morphine_IV,702,0,-702,True,-1.0
2025-08-17,Heparine,10353,0,-10353,True,-1.0
2025-08-17,Insuline,109569,0,-109569,True,-1.0
2025-08-18,Paracétamol_1g,4925,0,86518,False,17.6
2025-08-18,Antibiotiques,3310,0,-3310,True,-1.0
2025-08-18,Morphine_IV,778,0,-778,True,-1.0
2025-08-18,Heparine,9862,0,-9862,True,-1.0
2025-08-18,Insuline,105877,0,-105877,True,-1.0
2025-08-19,Paracétamol_1g,4261,16200,98457,False,23.1
2025-08-19,Antibiotiques,3198,2916,-282,True,-0.1
2025-08-19,Morphine_IV,716,648,-68,True,-0.1
2025-08-19,Heparine,11363,9720,-1643,True,-0.1
2025-08-19,Insuline,110783,19440,-91343,True,-0.8
2025-08-20,Paracétamol_1g,4467,0,93990,False,21.0
2025-08-20,Antibiotiques,3369,0,-3369,True,-1.0
2025-08-20,Morphine_IV,677,0,-677,True,-1.0
2025-08-20,Heparine,10511,0,-10511,True,-1.0
2025-08-20,Insuline,109966,0,-109966,True,-1.0
2025-08-21,Paracétamol_1g,4954,16200,105236,False,21.2
2025-08-21,Antibiotiques,3321,2916,-405,True,-0.1
2025-08-21,Morphine_IV,734,648,-86,True,-0.1
2025-08-21,Heparine,10849,9720,-1129,True,-0.1
2025-08-21,Insuline,102944,19440,-83504,True,-0.8
2025-08-22,Paracétamol_1g,4627,0,100609,False,21.7
2025-08-22,Antibiotiques,3295,0,-3295,True,-1.0
2025-08-22,Morphine_IV,678,0,-678,True,-1.0
2025-08-22,Heparine,11899,0,-11899,True,-1.0
2025-08-22,Insuline,111203,0,-111203,True,-1.0
2025-08-23,Paracétamol_1g,4445,0,96164,False,21.6
2025-08-23,Antibiotiques,3117,0,-3117,True,-1.0
2025-08-23,Morphine_IV,749,0,-749,True,-1.0
2025-08-23,Heparine,10273,0,-10273,True,-1.0
2025-08-23,Insuline,95971,0,-95971,True,-1.0
2025-08-24,Paracétamol_1g,4152,0,92011,False,22.2
2025-08-24,Antibiotiques,3274,0,-3274,True,-1.0
2025-08-24,Morphine_IV,693,0,-693,True,-1.0
2025-08-24,Heparine,10443,0,-10443,True,-1.0
2025-08-24,Insuline,106141,0,-106141,True,-1.0
2025-08-25,Paracétamol_1g,4638,0,87373,False,18.8
2025-08-25,Antibiotiques,3092,0,-3092,True,-1.0
2025-08-25,Morphine_IV,714,0,-714,True,-1.0
2025-08-25,Heparine,11955,0,-11955,True,-1.0
2025-08-25,Insuline,108104,0,-108104,True,-1.0
2025-08-26,Paracétamol_1g,4147,16200,99426,False,24.0
2025-08-26,Antibiotiques,3419,2916,-503,True,-0.1
2025-08-26,Morphine_IV,702,648,-54,True,-0.1
2025-08-26,Heparine,10073,9720,-353,True,-0.0
2025-08-26,Insuline,110592,19440,-91152,True,-0.8
2025-08-27,Paracétamol_1g,4512,0,94914,False,21.0
2025-08-27,Antibiotiques,3392,0,-3392,True,-1.0
2025-08-27,Morphine_IV,680,0,-680,True,-1.0
2025-08-27,Heparine,11434,0,-11434,True,-1.0
2025-08-27,Insuline,106759,0,-106759,True,-1.0
2025-08-28,Paracétamol_1g,4768,16200,106346,False,22.3
2025-08-28,Antibiotiques,3249,2916,-333,True,-0.1
2025-08-28,Morphine_IV,674,648,-26,True,-0.0
2025-08-28,Heparine,11512,9720,-1792,True,-0.2
2025-08-28,Insuline,122515,19440,-103075,True,-0.8
2025-08-29,Paracétamol_1g,4788,0,101558,False,21.2
2025-08-29,Antibiotiques,3195,0,-3195,True,-1.0
2025-08-29,Morphine_IV,719,0,-719,True,-1.0
2025-08-29,Heparine,11205,0,-11205,True,-1.0
2025-08-29,Insuline,100098,0,-100098,True,-1.0
2025-08-30,Paracétamol_1g,4438,0,97120,False,21.9
2025-08-30,Antibiotiques,3443,0,-3443,True,-1.0
2025-08-30,Morphine_IV,725,0,-725,True,-1.0
2025-08-30,Heparine,10632,0,-10632,True,-1.0
2025-08-30,Insuline,114024,0,-114024,True,-1.0
2025-08-31,Paracétamol_1g,4529,0,92591,False,20.4
2025-08-31,Antibiotiques,3513,0,-3513,True,-1.0
2025-08-31,Morphine_IV,725,0,-725,True,-1.0
2025-08-31,Heparine,11590,0,-11590,True,-1.0
2025-08-31,Insuline,103627,0,-103627,True,-1.0
2025-09-01,Paracétamol_1g,4915,0,87677,False,17.8
2025-09-01,Antibiotiques,3261,0,-3261,True,-1.0
2025-09-01,Morphine_IV,825,0,-825,True,-1.0
2025-09-01,Heparine,11432,0,-11432,True,-1.0
2025-09-01,Insuline,113868,0,-113868,True,-1.0
2025-09-02,Paracétamol_1g,4756,16200,99121,False,20.8
2025-09-02,Antibiotiques,3683,2916,-767,True,-0.2
2025-09-02,Morphine_IV,796,648,-148,True,-0.2
2025-09-02,Heparine,10729,9720,-1009,True,-0.1
2025-09-02,Insuline,118764,19440,-99324,True,-0.8
2025-09-03,Paracétamol_1g,4361,0,94760,False,21.7
2025-09-03,Antibiotiques,2933,0,-2933,True,-1.0
2025-09-03,Morphine_IV,801,0,-801,True,-1.0
2025-09-03,Heparine,10742,0,-10742,True,-1.0
2025-09-03,Insuline,102375,0,-102375,True,-1.0
2025-09-04,Paracétamol_1g,4792,16200,106168,False,22.2
2025-09-04,Antibiotiques,3493,2916,-577,True,-0.2
2025-09-04,Morphine_IV,753,648,-105,True,-0.1
2025-09-04,Heparine,11102,9720,-1382,True,-0.1
2025-09-04,Insuline,105810,19440,-86370,True,-0.8
2025-09-05,Paracétamol_1g,4556,0,101612,False,22.3
2025-09-05,Antibiotiques,3314,0,-3314,True,-1.0
2025-09-05,Morphine_IV,688,0,-688,True,-1.0
2025-09-05,Heparine,11924,0,-11924,True,-1.0
2025-09-05,Insuline,112917,0,-112917,True,-1.0
2025-09-06,Paracétamol_1g,4723,0,96889,False,20.5
2025-09-06,Antibiotiques,3093,0,-3093,True,-1.0
2025-09-06,Morphine_IV,781,0,-781,True,-1.0
2025-09-06,Heparine,11697,0,-11697,True,-1.0
2025-09-06,Insuline,111426,0,-111426,True,-1.0
2025-09-07,Paracétamol_1g,4737,0,92152,False,19.5
2025-09-07,Antibiotiques,3355,0,-3355,True,-1.0
2025-09-07,Morphine_IV,693,0,-693,True,-1.0
2025-09-07,Heparine,11485,0,-11485,True,-1.0
2025-09-07,Insuline,121176,0,-121176,True,-1.0
2025-09-08,Paracétamol_1g,4695,0,87457,False,18.6
2025-09-08,Antibiotiques,3294,0,-3294,True,-1.0
2025-09-08,Morphine_IV,714,0,-714,True,-1.0
2025-09-08,Heparine,11018,0,-11018,True,-1.0
2025-09-08,Insuline,114480,0,-114480,True,-1.0
2025-09-09,Paracétamol_1g,5075,16200,98583,False,19.4
2025-09-09,Antibiotiques,3659,2916,-743,True,-0.2
2025-09-09,Morphine_IV,745,648,-97,True,-0.1
2025-09-09,Heparine,12441,9720,-2721,True,-0.2
2025-09-09,Insuline,116902,19440,-97462,True,-0.8
2025-09-10,Paracétamol_1g,4661,0,93922,False,20.2
2025-09-10,Antibiotiques,3441,0,-3441,True,-1.0
2025-09-10,Morphine_IV,730,0,-730,True,-1.0
2025-09-10,Heparine,11705,0,-11705,True,-1.0
2025-09-10,Insuline,112811,0,-112811,True,-1.0
2025-09-11,Paracétamol_1g,4490,16200,105632,False,23.5
2025-09-11,Antibiotiques,3458,2916,-542,True,-0.2
2025-09-11,Morphine_IV,705,648,-57,True,-0.1
2025-09-11,Heparine,10792,9720,-1072,True,-0.1
2025-09-11,Insuline,112483,19440,-93043,True,-0.8
2025-09-12,Paracétamol_1g,4646,0,100985,False,21.7
2025-09-12,Antibiotiques,3726,0,-3726,True,-1.0
2025-09-12,Morphine_IV,761,0,-761,True,-1.0
2025-09-12,Heparine,12014,0,-12014,True,-1.0
2025-09-12,Insuline,107755,0,-107755,True,-1.0
2025-09-13,Paracétamol_1g,4652,0,96333,False,20.7
2025-09-13,Antibiotiques,3287,0,-3287,True,-1.0
2025-09-13,Morphine_IV,787,0,-787,True,-1.0
2025-09-13,Heparine,9569,0,-9569,True,-1.0
2025-09-13,Insuline,106189,0,-106189,True,-1.0
2025-09-14,Paracétamol_1g,4516,0,91817,False,20.3
2025-09-14,Antibiotiques,3293,0,-3293,True,-1.0
2025-09-14,Morphine_IV,790,0,-790,True,-1.0
2025-09-14,Heparine,10175,0,-10175,True,-1.0
2025-09-14,Insuline,109549,0,-109549,True,-1.0
2025-09-15,Paracétamol_1g,5541,0,86276,False,15.6
2025-09-15,Antibiotiques,3757,0,-3757,True,-1.0
2025-09-15,Morphine_IV,789,0,-789,True,-1.0
2025-09-15,Heparine,13261,0,-13261,True,-1.0
2025-09-15,Insuline,128311,0,-128311,True,-1.0
2025-09-16,Paracétamol_1g,4544,16200,97931,False,21.5
2025-09-16,Antibiotiques,3497,2916,-581,True,-0.2
2025-09-16,Morphine_IV,772,648,-124,True,-0.2
2025-09-16,Heparine,11987,9720,-2267,True,-0.2
2025-09-16,Insuline,112060,19440,-92620,True,-0.8
2025-09-17,Paracétamol_1g,4765,0,93166,False,19.6
2025-09-17,Antibiotiques,3299,0,-3299,True,-1.0
2025-09-17,Morphine_IV,750,0,-750,True,-1.0
2025-09-17,Heparine,11971,0,-11971,True,-1.0
2025-09-17,Insuline,120582,0,-120582,True,-1.0
2025-09-18,Paracétamol_1g,5027,16200,104339,False,20.8
2025-09-18,Antibiotiques,3507,2916,-591,True,-0.2
2025-09-18,Morphine_IV,717,648,-69,True,-0.1
2025-09-18,Heparine,11008,9720,-1288,True,-0.1
2025-09-18,Insuline,109170,19440,-89730,True,-0.8
2025-09-19,Paracétamol_1g,4628,0,99711,False,21.5
2025-09-19,Antibiotiques,3291,0,-3291,True,-1.0
2025-09-19,Morphine_IV,703,0,-703,True,-1.0
2025-09-19,Heparine,11943,0,-11943,True,-1.0
2025-09-19,Insuline,105730,0,-105730,True,-1.0
2025-09-20,Paracétamol_1g,4632,0,95079,False,20.5
2025-09-20,Antibiotiques,3510,0,-3510,True,-1.0
2025-09-20,Morphine_IV,741,0,-741,True,-1.0
2025-09-20,Heparine,11248,0,-11248,True,-1.0
2025-09-20,Insuline,114488,0,-114488,True,-1.0
2025-09-21,Paracétamol_1g,4286,0,90793,False,21.2
2025-09-21,Antibiotiques,3343,0,-3343,True,-1.0
2025-09-21,Morphine_IV,759,0,-759,True,-1.0
2025-09-21,Heparine,11450,0,-11450,True,-1.0
2025-09-21,Insuline,113013,0,-113013,True,-1.0
2025-09-22,Paracétamol_1g,4577,0,86216,False,18.8
2025-09-22,Antibiotiques,3484,0,-3484,True,-1.0
2025-09-22,Morphine_IV,752,0,-752,True,-1.0
2025-09-22,Heparine,10749,0,-10749,True,-1.0
2025-09-22,Insuline,125933,0,-125933,True,-1.0
2025-09-23,Paracétamol_1g,4701,16200,97715,False,20.8
2025-09-23,Antibiotiques,3461,2916,-545,True,-0.2
2025-09-23,Morphine_IV,699,648,-51,True,-0.1
2025-09-23,Heparine,12537,9720,-2817,True,-0.2
2025-09-23,Insuline,106221,19440,-86781,True,-0.8
2025-09-24,Paracétamol_1g,4646,0,93069,False,20.0
2025-09-24,Antibiotiques,3404,0,-3404,True,-1.0
2025-09-24,Morphine_IV,734,0,-734,True,-1.0
2025-09-24,Heparine,11812,0,-11812,True,-1.0
2025-09-24,Insuline,104009,0,-104009,True,-1.0
2025-09-25,Paracétamol_1g,4844,16200,104425,False,21.6
2025-09-25,Antibiotiques,3526,2916,-610,True,-0.2
2025-09-25,Morphine_IV,745,648,-97,True,-0.1
2025-09-25,Heparine,12603,9720,-2883,True,-0.2
2025-09-25,Insuline,125568,19440,-106128,True,-0.8
2025-09-26,Paracétamol_1g,4506,0,99919,False,22.2
2025-09-26,Antibiotiques,3500,0,-3500,True,-1.0
2025-09-26,Morphine_IV,765,0,-765,True,-1.0
2025-09-26,Heparine,11623,0,-11623,True,-1.0
2025-09-26,Insuline,115568,0,-115568,True,-1.0
2025-09-27,Paracétamol_1g,4664,0,95255,False,20.4
2025-09-27,Antibiotiques,3752,0,-3752,True,-1.0
2025-09-27,Morphine_IV,744,0,-744,True,-1.0
2025-09-27,Heparine,10107,0,-10107,True,-1.0
2025-09-27,Insuline,112570,0,-112570,True,-1.0
2025-09-28,Paracétamol_1g,4574,0,90681,False,19.8
2025-09-28,Antibiotiques,3360,0,-3360,True,-1.0
2025-09-28,Morphine_IV,747,0,-747,True,-1.0
2025-09-28,Heparine,10218,0,-10218,True,-1.0
2025-09-28,Insuline,110228,0,-110228,True,-1.0
2025-09-29,Paracétamol_1g,4767,0,85914,False,18.0
2025-09-29,Antibiotiques,3106,0,-3106,True,-1.0
2025-09-29,Morphine_IV,743,0,-743,True,-1.0
2025-09-29,Heparine,11354,0,-11354,True,-1.0
2025-09-29,Insuline,106956,0,-106956,True,-1.0
2025-09-30,Paracétamol_1g,4590,16200,97524,False,21.2
2025-09-30,Antibiotiques,3712,2916,-796,True,-0.2
2025-09-30,Morphine_IV,737,648,-89,True,-0.1
2025-09-30,Heparine,10738,9720,-1018,True,-0.1
2025-09-30,Insuline,107318,19440,-87878,True,-0.8
2025-10-01,Paracétamol_1g,4565,0,92959,False,20.4
2025-10-01,Antibiotiques,3223,0,-3223,True,-1.0
2025-10-01,Morphine_IV,742,0,-742,True,-1.0
2025-10-01,Heparine,11654,0,-11654,True,-1.0
2025-10-01,Insuline,110342,0,-110342,True,-1.0
2025-10-02,Paracétamol_1g,4781,16200,104378,False,21.8
2025-10-02,Antibiotiques,3339,2916,-423,True,-0.1
2025-10-02,Morphine_IV,750,648,-102,True,-0.1
2025-10-02,Heparine,11505,9720,-1785,True,-0.2
2025-10-02,Insuline,112230,19440,-92790,True,-0.8
2025-10-03,Paracétamol_1g,4584,0,99794,False,21.8
2025-10-03,Antibiotiques,3489,0,-3489,True,-1.0
2025-10-03,Morphine_IV,713,0,-713,True,-1.0
2025-10-03,Heparine,11460,0,-11460,True,-1.0
2025-10-03,Insuline,118720,0,-118720,True,-1.0
2025-10-04,Paracétamol_1g,4490,0,95303,False,21.2
2025-10-04,Antibiotiques,3416,0,-3416,True,-1.0
2025-10-04,Morphine_IV,786,0,-786,True,-1.0
2025-10-04,Heparine,12211,0,-12211,True,-1.0
2025-10-04,Insuline,107397,0,-107397,True,-1.0
2025-10-05,Paracétamol_1g,4672,0,90632,False,19.4
2025-10-05,Antibiotiques,3295,0,-3295,True,-1.0
2025-10-05,Morphine_IV,781,0,-781,True,-1.0
2025-10-05,Heparine,11100,0,-11100,True,-1.0
2025-10-05,Insuline,102010,0,-102010,True,-1.0
2025-10-06,Paracétamol_1g,4511,0,86121,False,19.1
2025-10-06,Antibiotiques,3208,0,-3208,True,-1.0
2025-10-06,Morphine_IV,749,0,-749,True,-1.0
2025-10-06,Heparine,11836,0,-11836,True,-1.0
2025-10-06,Insuline,119728,0,-119728,True,-1.0
2025-10-07,Paracétamol_1g,4609,16200,97712,False,21.2
2025-10-07,Antibiotiques,3267,2916,-351,True,-0.1
2025-10-07,Morphine_IV,688,648,-40,True,-0.1
2025-10-07,Heparine,10978,9720,-1258,True,-0.1
2025-10-07,Insuline,104064,19440,-84624,True,-0.8
2025-10-08,Paracétamol_1g,4244,0,93468,False,22.0
2025-10-08,Antibiotiques,3383,0,-3383,True,-1.0
2025-10-08,Morphine_IV,809,0,-809,True,-1.0
2025-10-08,Heparine,10342,0,-10342,True,-1.0
2025-10-08,Insuline,111083,0,-111083,True,-1.0
2025-10-09,Paracétamol_1g,4811,16200,104857,False,21.8
2025-10-09,Antibiotiques,3346,2916,-430,True,-0.1
2025-10-09,Morphine_IV,769,648,-121,True,-0.2
2025-10-09,Heparine,10857,9720,-1137,True,-0.1
2025-10-09,Insuline,100214,19440,-80774,True,-0.8
2025-10-10,Paracétamol_1g,4542,0,100315,False,22.1
2025-10-10,Antibiotiques,3493,0,-3493,True,-1.0
2025-10-10,Morphine_IV,812,0,-812,True,-1.0
2025-10-10,Heparine,11565,0,-11565,True,-1.0
2025-10-10,Insuline,114624,0,-114624,True,-1.0
2025-10-11,Paracétamol_1g,4777,0,95538,False,20.0
2025-10-11,Antibiotiques,3563,0,-3563,True,-1.0
2025-10-11,Morphine_IV,736,0,-736,True,-1.0
2025-10-11,Heparine,10731,0,-10731,True,-1.0
2025-10-11,Insuline,114101,0,-114101,True,-1.0
2025-10-12,Paracétamol_1g,4496,0,91042,False,20.3
2025-10-12,Antibiotiques,3134,0,-3134,True,-1.0
2025-10-12,Morphine_IV,743,0,-743,True,-1.0
2025-10-12,Heparine,11884,0,-11884,True,-1.0
2025-10-12,Insuline,105449,0,-105449,True,-1.0
2025-10-13,Paracétamol_1g,4648,0,86394,False,18.6
2025-10-13,Antibiotiques,3290,0,-3290,True,-1.0
2025-10-13,Morphine_IV,789,0,-789,True,-1.0
2025-10-13,Heparine,11523,0,-11523,True,-1.0
2025-10-13,Insuline,115391,0,-115391,True,-1.0
2025-10-14,Paracétamol_1g,4867,16200,97727,False,20.1
2025-10-14,Antibiotiques,3522,2916,-606,True,-0.2
2025-10-14,Morphine_IV,730,648,-82,True,-0.1
2025-10-14,Heparine,11779,9720,-2059,True,-0.2
2025-10-14,Insuline,120179,19440,-100739,True,-0.8
2025-10-15,Paracétamol_1g,5069,0,92658,False,18.3
2025-10-15,Antibiotiques,3266,0,-3266,True,-1.0
2025-10-15,Morphine_IV,796,0,-796,True,-1.0
2025-10-15,Heparine,11156,0,-11156,True,-1.0
2025-10-15,Insuline,116202,0,-116202,True,-1.0
2025-10-16,Paracétamol_1g,4460,16200,104398,False,23.4
2025-10-16,Antibiotiques,3362,2916,-446,True,-0.1
2025-10-16,Morphine_IV,748,648,-100,True,-0.1
2025-10-16,Heparine,11850,9720,-2130,True,-0.2
2025-10-16,Insuline,106978,19440,-87538,True,-0.8
2025-10-17,Paracétamol_1g,4849,0,99549,False,20.5
2025-10-17,Antibiotiques,3283,0,-3283,True,-1.0
2025-10-17,Morphine_IV,759,0,-759,True,-1.0
2025-10-17,Heparine,13475,0,-13475,True,-1.0
2025-10-17,Insuline,115798,0,-115798,True,-1.0
2025-10-18,Paracétamol_1g,4762,0,94787,False,19.9
2025-10-18,Antibiotiques,3544,0,-3544,True,-1.0
2025-10-18,Morphine_IV,735,0,-735,True,-1.0
2025-10-18,Heparine,11747,0,-11747,True,-1.0
2025-10-18,Insuline,104784,0,-104784,True,-1.0
2025-10-19,Paracétamol_1g,4463,0,90324,False,20.2
2025-10-19,Antibiotiques,3637,0,-3637,True,-1.0
2025-10-19,Morphine_IV,751,0,-751,True,-1.0
2025-10-19,Heparine,11500,0,-11500,True,-1.0
2025-10-19,Insuline,109409,0,-109409,True,-1.0
2025-10-20,Paracétamol_1g,4906,0,85418,False,17.4
2025-10-20,Antibiotiques,3503,0,-3503,True,-1.0
2025-10-20,Morphine_IV,748,0,-748,True,-1.0
2025-10-20,Heparine,11438,0,-11438,True,-1.0
2025-10-20,Insuline,116796,0,-116796,True,-1.0
2025-10-21,Paracétamol_1g,4849,16200,96769,False,20.0
2025-10-21,Antibiotiques,3208,2916,-292,True,-0.1
2025-10-21,Morphine_IV,792,648,-144,True,-0.2
2025-10-21,Heparine,11524,9720,-1804,True,-0.2
2025-10-21,Insuline,113328,19440,-93888,True,-0.8
2025-10-22,Paracétamol_1g,5082,0,91687,False,18.0
2025-10-22,Antibiotiques,3418,0,-3418,True,-1.0
2025-10-22,Morphine_IV,757,0,-757,True,-1.0
2025-10-22,Heparine,11193,0,-11193,True,-1.0
