date,service,categorie,effectif_total,effectif_present,taux_absence
2024-12-11,Autres,total,598,540,0.096
2024-12-11,Autres,medecins,60,54,0.084
2024-12-11,Autres,infirmiers,174,158,0.089
2024-12-11,Autres,aides,132,122,0.071
2024-12-12,Médecine,total,724,662,0.085
2024-12-12,Médecine,medecins,99,90,0.082
2024-12-12,Médecine,infirmiers,269,249,0.071
2024-12-12,Médecine,aides,178,161,0.092
2024-12-12,Chirurgie,total,561,521,0.07
2024-12-12,Chirurgie,medecins,77,69,0.092
2024-12-12,Chirurgie,infirmiers,208,187,0.1
2024-12-12,Chirurgie,aides,138,126,0.085
2024-12-12,Réanimation,total,112,102,0.089
2024-12-12,Réanimation,medecins,20,18,0.078
2024-12-12,Réanimation,infirmiers,50,45,0.096
2024-12-12,Réanimation,aides,15,13,0.075
2024-12-12,Cardiologie,total,404,368,0.088
2024-12-12,Cardiologie,medecins,50,45,0.087
2024-12-12,Cardiologie,infirmiers,135,122,0.089
2024-12-12,Cardiologie,aides,89,81,0.085
2024-12-12,Neurologie,total,376,346,0.079
2024-12-12,Neurologie,medecins,45,40,0.091
2024-12-12,Neurologie,infirmiers,122,111,0.088
2024-12-12,Neurologie,aides,81,74,0.081
2024-12-12,Maladies_infectieuses,total,270,250,0.072
2024-12-12,Maladies_infectieuses,medecins,32,29,0.093
2024-12-12,Maladies_infectieuses,infirmiers,86,78,0.083
2024-12-12,Maladies_infectieuses,aides,57,52,0.085
2024-12-12,Urgences,total,225,199,0.113
2024-12-12,Urgences,medecins,27,24,0.085
2024-12-12,Urgences,infirmiers,72,65,0.088
2024-12-12,Urgences,aides,48,43,0.086
2024-12-12,Pédiatrie,total,324,300,0.073
2024-12-12,Pédiatrie,medecins,40,36,0.089
2024-12-12,Pédiatrie,infirmiers,108,98,0.088
2024-12-12,Pédiatrie,aides,72,65,0.086
2024-12-12,Autres,total,598,552,0.076
2024-12-12,Autres,medecins,60,55,0.077
2024-12-12,Autres,infirmiers,174,162,0.069
2024-12-12,Autres,aides,132,120,0.09
2024-12-13,Médecine,total,724,672,0.071
2024-12-13,Médecine,medecins,99,92,0.069
2024-12-13,Médecine,infirmiers,269,250,0.07
2024-12-13,Médecine,aides,178,162,0.09
2024-12-13,Chirurgie,total,561,514,0.084
2024-12-13,Chirurgie,medecins,77,70,0.087
2024-12-13,Chirurgie,infirmiers,208,191,0.079
2024-12-13,Chirurgie,aides,138,123,0.102
2024-12-13,Réanimation,total,112,103,0.074
2024-12-13,Réanimation,medecins,20,18,0.091
2024-12-13,Réanimation,infirmiers,50,45,0.083
2024-12-13,Réanimation,aides,15,13,0.086
2024-12-13,Cardiologie,total,404,370,0.082
2024-12-13,Cardiologie,medecins,50,45,0.083
2024-12-13,Cardiologie,infirmiers,135,125,0.072
2024-12-13,Cardiologie,aides,89,81,0.082
2024-12-13,Neurologie,total,376,348,0.073
2024-12-13,Neurologie,medecins,45,40,0.096
2024-12-13,Neurologie,infirmiers,122,111,0.084
2024-12-13,Neurologie,aides,81,74,0.082
2024-12-13,Maladies_infectieuses,total,270,246,0.085
2024-12-13,Maladies_infectieuses,medecins,32,29,0.084
2024-12-13,Maladies_infectieuses,infirmiers,86,77,0.1
2024-12-13,Maladies_infectieuses,aides,57,51,0.094
2024-12-13,Urgences,total,225,205,0.085
2024-12-13,Urgences,medecins,27,24,0.082
2024-12-13,Urgences,infirmiers,72,66,0.079
2024-12-13,Urgences,aides,48,44,0.073
2024-12-13,Pédiatrie,total,324,298,0.08
2024-12-13,Pédiatrie,medecins,40,37,0.069
2024-12-13,Pédiatrie,infirmiers,108,98,0.084
2024-12-13,Pédiatrie,aides,72,66,0.072
2024-12-13,Autres,total,598,542,0.093
2024-12-13,Autres,medecins,60,55,0.078
2024-12-13,Autres,infirmiers,174,157,0.097
2024-12-13,Autres,aides,132,119,0.094
2024-12-14,Médecine,total,724,663,0.084
2024-12-14,Médecine,medecins,99,90,0.082
2024-12-14,Médecine,infirmiers,269,244,0.092
2024-12-14,Médecine,aides,178,164,0.079
2024-12-14,Chirurgie,total,561,510,0.089
2024-12-14,Chirurgie,medecins,77,70,0.086
2024-12-14,Chirurgie,infirmiers,208,189,0.09
2024-12-14,Chirurgie,aides,138,126,0.085
2024-12-14,Réanimation,total,112,103,0.073
2024-12-14,Réanimation,medecins,20,18,0.097
2024-12-14,Réanimation,infirmiers,50,45,0.087
2024-12-14,Réanimation,aides,15,13,0.098
2024-12-14,Cardiologie,total,404,374,0.073
2024-12-14,Cardiologie,medecins,50,46,0.079
2024-12-14,Cardiologie,infirmiers,135,122,0.091
2024-12-14,Cardiologie,aides,89,82,0.074
2024-12-14,Neurologie,total,376,344,0.083
2024-12-14,Neurologie,medecins,45,40,0.095
2024-12-14,Neurologie,infirmiers,122,109,0.102
2024-12-14,Neurologie,aides,81,73,0.087
2024-12-14,Maladies_infectieuses,total,270,245,0.092
2024-12-14,Maladies_infectieuses,medecins,32,29,0.078
2024-12-14,Maladies_infectieuses,infirmiers,86,77,0.101
2024-12-14,Maladies_infectieuses,aides,57,52,0.082
2024-12-14,Urgences,total,225,209,0.07
2024-12-14,Urgences,medecins,27,24,0.087
2024-12-14,Urgences,infirmiers,72,65,0.083
2024-12-14,Urgences,aides,48,43,0.089
2024-12-14,Pédiatrie,total,324,293,0.094
2024-12-14,Pédiatrie,medecins,40,36,0.083
2024-12-14,Pédiatrie,infirmiers,108,97,0.093
2024-12-14,Pédiatrie,aides,72,65,0.084
2024-12-14,Autres,total,598,557,0.067
2024-12-14,Autres,medecins,60,55,0.077
2024-12-14,Autres,infirmiers,174,158,0.089
2024-12-14,Autres,aides,132,118,0.099
2024-12-15,Médecine,total,724,656,0.093
2024-12-15,Médecine,medecins,99,90,0.087
2024-12-15,Médecine,infirmiers,269,246,0.085
2024-12-15,Médecine,aides,178,162,0.086
2024-12-15,Chirurgie,total,561,510,0.089
2024-12-15,Chirurgie,medecins,77,70,0.086
2024-12-15,Chirurgie,infirmiers,208,193,0.07
2024-12-15,Chirurgie,aides,138,125,0.094
2024-12-15,Réanimation,total,112,103,0.08
2024-12-15,Réanimation,medecins,20,18,0.087
2024-12-15,Réanimation,infirmiers,50,45,0.087
2024-12-15,Réanimation,aides,15,13,0.072
2024-12-15,Cardiologie,total,404,364,0.098
2024-12-15,Cardiologie,medecins,50,45,0.09
2024-12-15,Cardiologie,infirmiers,135,123,0.087
2024-12-15,Cardiologie,aides,89,82,0.076
2024-12-15,Neurologie,total,376,348,0.072
2024-12-15,Neurologie,medecins,45,40,0.089
2024-12-15,Neurologie,infirmiers,122,113,0.072
2024-12-15,Neurologie,aides,81,73,0.099
2024-12-15,Maladies_infectieuses,total,270,248,0.081
2024-12-15,Maladies_infectieuses,medecins,32,29,0.089
2024-12-15,Maladies_infectieuses,infirmiers,86,79,0.077
2024-12-15,Maladies_infectieuses,aides,57,51,0.099
2024-12-15,Urgences,total,225,200,0.11
2024-12-15,Urgences,medecins,27,24,0.077
2024-12-15,Urgences,infirmiers,72,65,0.088
2024-12-15,Urgences,aides,48,43,0.091
2024-12-15,Pédiatrie,total,324,291,0.102
2024-12-15,Pédiatrie,medecins,40,36,0.078
2024-12-15,Pédiatrie,infirmiers,108,98,0.087
2024-12-15,Pédiatrie,aides,72,64,0.109
2024-12-15,Autres,total,598,545,0.088
2024-12-15,Autres,medecins,60,53,0.101
2024-12-15,Autres,infirmiers,174,157,0.097
2024-12-15,Autres,aides,132,121,0.081
2024-12-16,Médecine,total,724,651,0.1
2024-12-16,Médecine,medecins,99,91,0.075
2024-12-16,Médecine,infirmiers,269,247,0.08
2024-12-16,Médecine,aides,178,162,0.087
2024-12-16,Chirurgie,total,561,513,0.085
2024-12-16,Chirurgie,medecins,77,69,0.091
2024-12-16,Chirurgie,infirmiers,208,191,0.079
2024-12-16,Chirurgie,aides,138,126,0.085
2024-12-16,Réanimation,total,112,103,0.078
2024-12-16,Réanimation,medecins,20,18,0.09
2024-12-16,Réanimation,infirmiers,50,45,0.082
2024-12-16,Réanimation,aides,15,13,0.083
2024-12-16,Cardiologie,total,404,367,0.089
2024-12-16,Cardiologie,medecins,50,45,0.092
2024-12-16,Cardiologie,infirmiers,135,121,0.103
2024-12-16,Cardiologie,aides,89,80,0.096
2024-12-16,Neurologie,total,376,338,0.101
2024-12-16,Neurologie,medecins,45,41,0.074
2024-12-16,Neurologie,infirmiers,122,110,0.091
2024-12-16,Neurologie,aides,81,72,0.109
2024-12-16,Maladies_infectieuses,total,270,240,0.11
2024-12-16,Maladies_infectieuses,medecins,32,29,0.084
2024-12-16,Maladies_infectieuses,infirmiers,86,78,0.089
2024-12-16,Maladies_infectieuses,aides,57,51,0.101
2024-12-16,Urgences,total,225,206,0.082
2024-12-16,Urgences,medecins,27,24,0.088
2024-12-16,Urgences,infirmiers,72,66,0.075
2024-12-16,Urgences,aides,48,44,0.082
2024-12-16,Pédiatrie,total,324,295,0.087
2024-12-16,Pédiatrie,medecins,40,36,0.087
2024-12-16,Pédiatrie,infirmiers,108,100,0.072
2024-12-16,Pédiatrie,aides,72,65,0.088
2024-12-16,Autres,total,598,551,0.078
2024-12-16,Autres,medecins,60,54,0.09
2024-12-16,Autres,infirmiers,174,158,0.087
2024-12-16,Autres,aides,132,119,0.092
2024-12-17,Médecine,total,724,672,0.072
2024-12-17,Médecine,medecins,99,90,0.084
2024-12-17,Médecine,infirmiers,269,243,0.096
2024-12-17,Médecine,aides,178,164,0.076
2024-12-17,Chirurgie,total,561,513,0.084
2024-12-17,Chirurgie,medecins,77,71,0.074
2024-12-17,Chirurgie,infirmiers,208,187,0.097
2024-12-17,Chirurgie,aides,138,126,0.085
2024-12-17,Réanimation,total,112,101,0.095
2024-12-17,Réanimation,medecins,20,18,0.089
2024-12-17,Réanimation,infirmiers,50,46,0.079
2024-12-17,Réanimation,aides,15,13,0.069
2024-12-17,Cardiologie,total,404,368,0.089
2024-12-17,Cardiologie,medecins,50,45,0.081
2024-12-17,Cardiologie,infirmiers,135,125,0.068
2024-12-17,Cardiologie,aides,89,82,0.075
2024-12-17,Neurologie,total,376,347,0.075
2024-12-17,Neurologie,medecins,45,40,0.102
2024-12-17,Neurologie,infirmiers,122,108,0.111
2024-12-17,Neurologie,aides,81,75,0.069
2024-12-17,Maladies_infectieuses,total,270,253,0.062
2024-12-17,Maladies_infectieuses,medecins,32,29,0.085
2024-12-17,Maladies_infectieuses,infirmiers,86,79,0.08
2024-12-17,Maladies_infectieuses,aides,57,52,0.081
2024-12-17,Urgences,total,225,205,0.085
2024-12-17,Urgences,medecins,27,24,0.077
2024-12-17,Urgences,infirmiers,72,65,0.094
2024-12-17,Urgences,aides,48,43,0.085
2024-12-17,Pédiatrie,total,324,294,0.091
2024-12-17,Pédiatrie,medecins,40,36,0.091
2024-12-17,Pédiatrie,infirmiers,108,99,0.077
2024-12-17,Pédiatrie,aides,72,65,0.094
2024-12-17,Autres,total,598,544,0.09
2024-12-17,Autres,medecins,60,54,0.085
2024-12-17,Autres,infirmiers,174,160,0.077
2024-12-17,Autres,aides,132,121,0.083
2024-12-18,Médecine,total,724,643,0.111
2024-12-18,Médecine,medecins,99,90,0.081
2024-12-18,Médecine,infirmiers,269,245,0.089
2024-12-18,Médecine,aides,178,163,0.084
2024-12-18,Chirurgie,total,561,505,0.099
2024-12-18,Chirurgie,medecins,77,70,0.085
2024-12-18,Chirurgie,infirmiers,208,190,0.086
2024-12-18,Chirurgie,aides,138,125,0.088
2024-12-18,Réanimation,total,112,104,0.07
2024-12-18,Réanimation,medecins,20,18,0.08
2024-12-18,Réanimation,infirmiers,50,46,0.066
2024-12-18,Réanimation,aides,15,13,0.071
2024-12-18,Cardiologie,total,404,368,0.087
2024-12-18,Cardiologie,medecins,50,46,0.078
2024-12-18,Cardiologie,infirmiers,135,125,0.073
2024-12-18,Cardiologie,aides,89,80,0.097
2024-12-18,Neurologie,total,376,339,0.096
2024-12-18,Neurologie,medecins,45,40,0.091
2024-12-18,Neurologie,infirmiers,122,110,0.096
2024-12-18,Neurologie,aides,81,74,0.077
2024-12-18,Maladies_infectieuses,total,270,248,0.078
2024-12-18,Maladies_infectieuses,medecins,32,29,0.09
2024-12-18,Maladies_infectieuses,infirmiers,86,77,0.102
2024-12-18,Maladies_infectieuses,aides,57,51,0.095
2024-12-18,Urgences,total,225,210,0.065
2024-12-18,Urgences,medecins,27,25,0.073
2024-12-18,Urgences,infirmiers,72,65,0.089
2024-12-18,Urgences,aides,48,43,0.093
2024-12-18,Pédiatrie,total,324,295,0.089
2024-12-18,Pédiatrie,medecins,40,36,0.092
2024-12-18,Pédiatrie,infirmiers,108,98,0.09
2024-12-18,Pédiatrie,aides,72,66,0.083
2024-12-18,Autres,total,598,548,0.084
2024-12-18,Autres,medecins,60,54,0.087
2024-12-18,Autres,infirmiers,174,157,0.095
2024-12-18,Autres,aides,132,121,0.082
2024-12-19,Médecine,total,724,671,0.073
2024-12-19,Médecine,medecins,99,89,0.096
2024-12-19,Médecine,infirmiers,269,245,0.089
2024-12-19,Médecine,aides,178,164,0.075
2024-12-19,Chirurgie,total,561,513,0.084
2024-12-19,Chirurgie,medecins,77,72,0.064
2024-12-19,Chirurgie,infirmiers,208,187,0.099
2024-12-19,Chirurgie,aides,138,127,0.076
2024-12-19,Réanimation,total,112,102,0.083
2024-12-19,Réanimation,medecins,20,18,0.081
2024-12-19,Réanimation,infirmiers,50,45,0.091
2024-12-19,Réanimation,aides,15,13,0.095
2024-12-19,Cardiologie,total,404,366,0.092
2024-12-19,Cardiologie,medecins,50,45,0.081
2024-12-19,Cardiologie,infirmiers,135,124,0.079
2024-12-19,Cardiologie,aides,89,81,0.08
2024-12-19,Neurologie,total,376,342,0.09
2024-12-19,Neurologie,medecins,45,41,0.079
2024-12-19,Neurologie,infirmiers,122,108,0.107
2024-12-19,Neurologie,aides,81,72,0.104
2024-12-19,Maladies_infectieuses,total,270,245,0.089
2024-12-19,Maladies_infectieuses,medecins,32,29,0.083
2024-12-19,Maladies_infectieuses,infirmiers,86,76,0.106
2024-12-19,Maladies_infectieuses,aides,57,52,0.077
2024-12-19,Urgences,total,225,208,0.075
2024-12-19,Urgences,medecins,27,25,0.072
2024-12-19,Urgences,infirmiers,72,65,0.092
2024-12-19,Urgences,aides,48,43,0.099
2024-12-19,Pédiatrie,total,324,293,0.094
2024-12-19,Pédiatrie,medecins,40,36,0.085
2024-12-19,Pédiatrie,infirmiers,108,96,0.102
2024-12-19,Pédiatrie,aides,72,66,0.078
2024-12-19,Autres,total,598,539,0.098
2024-12-19,Autres,medecins,60,55,0.079
2024-12-19,Autres,infirmiers,174,160,0.079
2024-12-19,Autres,aides,132,120,0.086
2024-12-20,Médecine,total,724,628,0.132
2024-12-20,Médecine,medecins,99,87,0.116
2024-12-20,Médecine,infirmiers,269,240,0.105
2024-12-20,Médecine,aides,178,154,0.133
2024-12-20,Chirurgie,total,561,492,0.122
2024-12-20,Chirurgie,medecins,77,66,0.135
2024-12-20,Chirurgie,infirmiers,208,181,0.129
2024-12-20,Chirurgie,aides,138,119,0.132
2024-12-20,Réanimation,total,112,98,0.123
2024-12-20,Réanimation,medecins,20,17,0.116
2024-12-20,Réanimation,infirmiers,50,43,0.129
2024-12-20,Réanimation,aides,15,13,0.126
2024-12-20,Cardiologie,total,404,356,0.117
2024-12-20,Cardiologie,medecins,50,44,0.113
2024-12-20,Cardiologie,infirmiers,135,117,0.128
2024-12-20,Cardiologie,aides,89,79,0.108
2024-12-20,Neurologie,total,376,327,0.129
2024-12-20,Neurologie,medecins,45,39,0.117
2024-12-20,Neurologie,infirmiers,122,107,0.121
2024-12-20,Neurologie,aides,81,72,0.107
2024-12-20,Maladies_infectieuses,total,270,237,0.12
2024-12-20,Maladies_infectieuses,medecins,32,28,0.116
2024-12-20,Maladies_infectieuses,infirmiers,86,74,0.131
2024-12-20,Maladies_infectieuses,aides,57,49,0.131
2024-12-20,Urgences,total,225,199,0.113
2024-12-20,Urgences,medecins,27,23,0.12
2024-12-20,Urgences,infirmiers,72,62,0.127
2024-12-20,Urgences,aides,48,41,0.132
2024-12-20,Pédiatrie,total,324,282,0.128
2024-12-20,Pédiatrie,medecins,40,35,0.121
2024-12-20,Pédiatrie,infirmiers,108,94,0.122
2024-12-20,Pédiatrie,aides,72,62,0.13
2024-12-20,Autres,total,598,519,0.131
2024-12-20,Autres,medecins,60,53,0.106
2024-12-20,Autres,infirmiers,174,152,0.123
2024-12-20,Autres,aides,132,116,0.118
2024-12-21,Médecine,total,724,630,0.129
2024-12-21,Médecine,medecins,99,86,0.124
2024-12-21,Médecine,infirmiers,269,234,0.129
2024-12-21,Médecine,aides,178,155,0.127
2024-12-21,Chirurgie,total,561,490,0.126
2024-12-21,Chirurgie,medecins,77,66,0.142
2024-12-21,Chirurgie,infirmiers,208,183,0.116
2024-12-21,Chirurgie,aides,138,123,0.106
2024-12-21,Réanimation,total,112,95,0.146
2024-12-21,Réanimation,medecins,20,17,0.119
2024-12-21,Réanimation,infirmiers,50,44,0.118
2024-12-21,Réanimation,aides,15,13,0.104
2024-12-21,Cardiologie,total,404,350,0.131
2024-12-21,Cardiologie,medecins,50,44,0.113
2024-12-21,Cardiologie,infirmiers,135,119,0.113
2024-12-21,Cardiologie,aides,89,76,0.136
2024-12-21,Neurologie,total,376,328,0.126
2024-12-21,Neurologie,medecins,45,39,0.13
2024-12-21,Neurologie,infirmiers,122,106,0.128
2024-12-21,Neurologie,aides,81,70,0.13
2024-12-21,Maladies_infectieuses,total,270,235,0.129
2024-12-21,Maladies_infectieuses,medecins,32,28,0.115
2024-12-21,Maladies_infectieuses,infirmiers,86,75,0.12
2024-12-21,Maladies_infectieuses,aides,57,50,0.121
2024-12-21,Urgences,total,225,196,0.125
2024-12-21,Urgences,medecins,27,23,0.12
2024-12-21,Urgences,infirmiers,72,65,0.097
2024-12-21,Urgences,aides,48,42,0.122
2024-12-21,Pédiatrie,total,324,282,0.128
2024-12-21,Pédiatrie,medecins,40,35,0.114
2024-12-21,Pédiatrie,infirmiers,108,93,0.132
2024-12-21,Pédiatrie,aides,72,63,0.12
2024-12-21,Autres,total,598,525,0.121
2024-12-21,Autres,medecins,60,52,0.124
2024-12-21,Autres,infirmiers,174,154,0.114
2024-12-21,Autres,aides,132,117,0.109
2024-12-22,Médecine,total,724,639,0.116
2024-12-22,Médecine,medecins,99,87,0.113
2024-12-22,Médecine,infirmiers,269,235,0.123
2024-12-22,Médecine,aides,178,153,0.135
2024-12-22,Chirurgie,total,561,496,0.115
2024-12-22,Chirurgie,medecins,77,67,0.122
2024-12-22,Chirurgie,infirmiers,208,182,0.12
2024-12-22,Chirurgie,aides,138,120,0.13
2024-12-22,Réanimation,total,112,98,0.123
2024-12-22,Réanimation,medecins,20,17,0.111
2024-12-22,Réanimation,infirmiers,50,44,0.106
2024-12-22,Réanimation,aides,15,13,0.13
2024-12-22,Cardiologie,total,404,354,0.122
2024-12-22,Cardiologie,medecins,50,42,0.145
2024-12-22,Cardiologie,infirmiers,135,119,0.115
2024-12-22,Cardiologie,aides,89,78,0.12
2024-12-22,Neurologie,total,376,322,0.144
2024-12-22,Neurologie,medecins,45,40,0.099
2024-12-22,Neurologie,infirmiers,122,106,0.127
2024-12-22,Neurologie,aides,81,72,0.107
2024-12-22,Maladies_infectieuses,total,270,239,0.114
2024-12-22,Maladies_infectieuses,medecins,32,28,0.105
2024-12-22,Maladies_infectieuses,infirmiers,86,75,0.118
2024-12-22,Maladies_infectieuses,aides,57,50,0.114
2024-12-22,Urgences,total,225,200,0.11
2024-12-22,Urgences,medecins,27,23,0.118
2024-12-22,Urgences,infirmiers,72,64,0.106
2024-12-22,Urgences,aides,48,42,0.111
2024-12-22,Pédiatrie,total,324,280,0.133
2024-12-22,Pédiatrie,medecins,40,35,0.123
2024-12-22,Pédiatrie,infirmiers,108,96,0.102
2024-12-22,Pédiatrie,aides,72,62,0.132
2024-12-22,Autres,total,598,537,0.102
2024-12-22,Autres,medecins,60,52,0.128
2024-12-22,Autres,infirmiers,174,152,0.123
2024-12-22,Autres,aides,132,116,0.119
2024-12-23,Médecine,total,724,633,0.125
2024-12-23,Médecine,medecins,99,86,0.124
2024-12-23,Médecine,infirmiers,269,236,0.12
2024-12-23,Médecine,aides,178,160,0.099
2024-12-23,Chirurgie,total,561,483,0.138
2024-12-23,Chirurgie,medecins,77,67,0.129
2024-12-23,Chirurgie,infirmiers,208,182,0.121
2024-12-23,Chirurgie,aides,138,120,0.127
2024-12-23,Réanimation,total,112,97,0.129
2024-12-23,Réanimation,medecins,20,17,0.122
2024-12-23,Réanimation,infirmiers,50,44,0.12
2024-12-23,Réanimation,aides,15,13,0.119
2024-12-23,Cardiologie,total,404,355,0.121
2024-12-23,Cardiologie,medecins,50,44,0.116
2024-12-23,Cardiologie,infirmiers,135,118,0.12
2024-12-23,Cardiologie,aides,89,77,0.124
2024-12-23,Neurologie,total,376,335,0.108
2024-12-23,Neurologie,medecins,45,40,0.1
2024-12-23,Neurologie,infirmiers,122,106,0.123
2024-12-23,Neurologie,aides,81,71,0.119
2024-12-23,Maladies_infectieuses,total,270,231,0.142
2024-12-23,Maladies_infectieuses,medecins,32,28,0.115
2024-12-23,Maladies_infectieuses,infirmiers,86,76,0.114
2024-12-23,Maladies_infectieuses,aides,57,49,0.123
2024-12-23,Urgences,total,225,197,0.12
2024-12-23,Urgences,medecins,27,24,0.105
2024-12-23,Urgences,infirmiers,72,64,0.099
2024-12-23,Urgences,aides,48,42,0.125
2024-12-23,Pédiatrie,total,324,285,0.119
2024-12-23,Pédiatrie,medecins,40,34,0.132
2024-12-23,Pédiatrie,infirmiers,108,93,0.133
2024-12-23,Pédiatrie,aides,72,63,0.112
2024-12-23,Autres,total,598,534,0.107
2024-12-23,Autres,medecins,60,52,0.128
2024-12-23,Autres,infirmiers,174,154,0.113
2024-12-23,Autres,aides,132,118,0.102
2024-12-24,Médecine,total,724,630,0.129
2024-12-24,Médecine,medecins,99,85,0.132
2024-12-24,Médecine,infirmiers,269,232,0.136
2024-12-24,Médecine,aides,178,156,0.121
2024-12-24,Chirurgie,total,561,488,0.129
2024-12-24,Chirurgie,medecins,77,68,0.117
2024-12-24,Chirurgie,infirmiers,208,185,0.109
2024-12-24,Chirurgie,aides,138,123,0.102
2024-12-24,Réanimation,total,112,98,0.119
2024-12-24,Réanimation,medecins,20,18,0.094
2024-12-24,Réanimation,infirmiers,50,45,0.099
2024-12-24,Réanimation,aides,15,13,0.118
2024-12-24,Cardiologie,total,404,355,0.121
2024-12-24,Cardiologie,medecins,50,43,0.125
2024-12-24,Cardiologie,infirmiers,135,118,0.119
2024-12-24,Cardiologie,aides,89,79,0.104
2024-12-24,Neurologie,total,376,334,0.11
2024-12-24,Neurologie,medecins,45,39,0.121
2024-12-24,Neurologie,infirmiers,122,107,0.119
2024-12-24,Neurologie,aides,81,71,0.117
2024-12-24,Maladies_infectieuses,total,270,239,0.113
2024-12-24,Maladies_infectieuses,medecins,32,28,0.123
2024-12-24,Maladies_infectieuses,infirmiers,86,74,0.133
2024-12-24,Maladies_infectieuses,aides,57,49,0.129
2024-12-24,Urgences,total,225,198,0.118
2024-12-24,Urgences,medecins,27,23,0.125
2024-12-24,Urgences,infirmiers,72,62,0.135
2024-12-24,Urgences,aides,48,42,0.114
2024-12-24,Pédiatrie,total,324,286,0.117
2024-12-24,Pédiatrie,medecins,40,34,0.128
2024-12-24,Pédiatrie,infirmiers,108,95,0.112
2024-12-24,Pédiatrie,aides,72,63,0.122
2024-12-24,Autres,total,598,533,0.109
2024-12-24,Autres,medecins,60,53,0.111
2024-12-24,Autres,infirmiers,174,150,0.133
2024-12-24,Autres,aides,132,118,0.099
2024-12-25,Médecine,total,724,646,0.107
2024-12-25,Médecine,medecins,99,87,0.113
2024-12-25,Médecine,infirmiers,269,241,0.102
2024-12-25,Médecine,aides,178,157,0.117
2024-12-25,Chirurgie,total,561,496,0.115
2024-12-25,Chirurgie,medecins,77,68,0.116
2024-12-25,Chirurgie,infirmiers,208,184,0.115
2024-12-25,Chirurgie,aides,138,123,0.106
2024-12-25,Réanimation,total,112,97,0.126
2024-12-25,Réanimation,medecins,20,17,0.132
2024-12-25,Réanimation,infirmiers,50,43,0.131
2024-12-25,Réanimation,aides,15,13,0.111
