date,service,categorie,effectif_total,effectif_present,taux_absence
2024-06-28,Urgences_(Passage_court),infirmiers,81,75,0.068
2024-06-28,Urgences_(Passage_court),aides,54,49,0.087
2024-06-28,Gériatrie,total,364,334,0.082
2024-06-28,Gériatrie,medecins,45,40,0.076
2024-06-28,Gériatrie,infirmiers,121,111,0.08
2024-06-28,Gériatrie,aides,81,73,0.093
2024-06-28,ORPHé_(Onco/Hémato),total,672,619,0.078
2024-06-28,ORPHé_(Onco/Hémato),medecins,68,60,0.086
2024-06-28,ORPHé_(Onco/Hémato),infirmiers,195,182,0.068
2024-06-28,ORPHé_(Onco/Hémato),aides,148,134,0.096
2024-06-29,MSN_(Neuro/Psy),total,813,738,0.092
2024-06-29,MSN_(Neuro/Psy),medecins,111,101,0.083
2024-06-29,MSN_(Neuro/Psy),infirmiers,302,277,0.082
2024-06-29,MSN_(Neuro/Psy),aides,200,184,0.078
2024-06-29,Chirurgie,total,631,573,0.091
2024-06-29,Chirurgie,medecins,87,78,0.088
2024-06-29,Chirurgie,infirmiers,233,214,0.079
2024-06-29,Chirurgie,aides,155,143,0.078
2024-06-29,PRAGUES_(Réa/Pneumo),total,126,114,0.083
2024-06-29,PRAGUES_(Réa/Pneumo),medecins,22,20,0.067
2024-06-29,PRAGUES_(Réa/Pneumo),infirmiers,56,52,0.077
2024-06-29,PRAGUES_(Réa/Pneumo),aides,17,15,0.072
2024-06-29,Coeur_Metabolisme,total,454,406,0.105
2024-06-29,Coeur_Metabolisme,medecins,56,52,0.077
2024-06-29,Coeur_Metabolisme,infirmiers,152,137,0.094
2024-06-29,Coeur_Metabolisme,aides,100,91,0.083
2024-06-29,MSN_(Neuro/Psy),total,423,387,0.085
2024-06-29,MSN_(Neuro/Psy),medecins,51,45,0.092
2024-06-29,MSN_(Neuro/Psy),infirmiers,137,125,0.086
2024-06-29,MSN_(Neuro/Psy),aides,91,83,0.078
2024-06-29,Pôle_31_(Infectieux),total,303,276,0.089
2024-06-29,Pôle_31_(Infectieux),medecins,36,32,0.102
2024-06-29,Pôle_31_(Infectieux),infirmiers,96,88,0.085
2024-06-29,Pôle_31_(Infectieux),aides,64,56,0.12
2024-06-29,Urgences_(Passage_court),total,252,230,0.087
2024-06-29,Urgences_(Passage_court),medecins,31,26,0.088
2024-06-29,Urgences_(Passage_court),infirmiers,81,72,0.1
2024-06-29,Urgences_(Passage_court),aides,54,49,0.084
2024-06-29,Gériatrie,total,364,332,0.089
2024-06-29,Gériatrie,medecins,45,40,0.085
2024-06-29,Gériatrie,infirmiers,121,111,0.076
2024-06-29,Gériatrie,aides,81,73,0.089
2024-06-29,ORPHé_(Onco/Hémato),total,672,610,0.093
2024-06-29,ORPHé_(Onco/Hémato),medecins,68,61,0.075
2024-06-29,ORPHé_(Onco/Hémato),infirmiers,195,179,0.081
2024-06-29,ORPHé_(Onco/Hémato),aides,148,135,0.084
2024-06-30,MSN_(Neuro/Psy),total,813,748,0.079
2024-06-30,MSN_(Neuro/Psy),medecins,111,101,0.083
2024-06-30,MSN_(Neuro/Psy),infirmiers,302,276,0.086
2024-06-30,MSN_(Neuro/Psy),aides,200,181,0.094
2024-06-30,Chirurgie,total,631,576,0.086
2024-06-30,Chirurgie,medecins,87,78,0.09
2024-06-30,Chirurgie,infirmiers,233,211,0.094
2024-06-30,Chirurgie,aides,155,142,0.086
2024-06-30,PRAGUES_(Réa/Pneumo),total,126,112,0.1
2024-06-30,PRAGUES_(Réa/Pneumo),medecins,22,20,0.086
2024-06-30,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.084
2024-06-30,PRAGUES_(Réa/Pneumo),aides,17,15,0.09
2024-06-30,Coeur_Metabolisme,total,454,416,0.082
2024-06-30,Coeur_Metabolisme,medecins,56,52,0.078
2024-06-30,Coeur_Metabolisme,infirmiers,152,139,0.078
2024-06-30,Coeur_Metabolisme,aides,100,92,0.075
2024-06-30,MSN_(Neuro/Psy),total,423,385,0.09
2024-06-30,MSN_(Neuro/Psy),medecins,51,46,0.084
2024-06-30,MSN_(Neuro/Psy),infirmiers,137,124,0.093
2024-06-30,MSN_(Neuro/Psy),aides,91,82,0.095
2024-06-30,Pôle_31_(Infectieux),total,303,280,0.077
2024-06-30,Pôle_31_(Infectieux),medecins,36,32,0.095
2024-06-30,Pôle_31_(Infectieux),infirmiers,96,88,0.091
2024-06-30,Pôle_31_(Infectieux),aides,64,57,0.093
2024-06-30,Urgences_(Passage_court),total,252,231,0.083
2024-06-30,Urgences_(Passage_court),medecins,31,26,0.085
2024-06-30,Urgences_(Passage_court),infirmiers,81,73,0.09
2024-06-30,Urgences_(Passage_court),aides,54,50,0.077
2024-06-30,Gériatrie,total,364,334,0.083
2024-06-30,Gériatrie,medecins,45,40,0.092
2024-06-30,Gériatrie,infirmiers,121,112,0.07
2024-06-30,Gériatrie,aides,81,72,0.101
2024-06-30,ORPHé_(Onco/Hémato),total,672,613,0.087
2024-06-30,ORPHé_(Onco/Hémato),medecins,68,60,0.09
2024-06-30,ORPHé_(Onco/Hémato),infirmiers,195,181,0.07
2024-06-30,ORPHé_(Onco/Hémato),aides,148,136,0.083
2024-07-01,MSN_(Neuro/Psy),total,813,678,0.164
2024-07-01,MSN_(Neuro/Psy),medecins,111,94,0.148
2024-07-01,MSN_(Neuro/Psy),infirmiers,302,252,0.16
2024-07-01,MSN_(Neuro/Psy),aides,200,169,0.156
2024-07-01,Chirurgie,total,631,542,0.141
2024-07-01,Chirurgie,medecins,87,72,0.165
2024-07-01,Chirurgie,infirmiers,233,200,0.144
2024-07-01,Chirurgie,aides,155,131,0.145
2024-07-01,PRAGUES_(Réa/Pneumo),total,126,105,0.165
2024-07-01,PRAGUES_(Réa/Pneumo),medecins,22,18,0.162
2024-07-01,PRAGUES_(Réa/Pneumo),infirmiers,56,48,0.158
2024-07-01,PRAGUES_(Réa/Pneumo),aides,17,14,0.139
2024-07-01,Coeur_Metabolisme,total,454,385,0.153
2024-07-01,Coeur_Metabolisme,medecins,56,48,0.141
2024-07-01,Coeur_Metabolisme,infirmiers,152,129,0.146
2024-07-01,Coeur_Metabolisme,aides,100,85,0.151
2024-07-01,MSN_(Neuro/Psy),total,423,358,0.15
2024-07-01,MSN_(Neuro/Psy),medecins,51,42,0.151
2024-07-01,MSN_(Neuro/Psy),infirmiers,137,114,0.156
2024-07-01,MSN_(Neuro/Psy),aides,91,75,0.164
2024-07-01,Pôle_31_(Infectieux),total,303,260,0.143
2024-07-01,Pôle_31_(Infectieux),medecins,36,30,0.158
2024-07-01,Pôle_31_(Infectieux),infirmiers,96,80,0.166
2024-07-01,Pôle_31_(Infectieux),aides,64,54,0.154
2024-07-01,Urgences_(Passage_court),total,252,218,0.138
2024-07-01,Urgences_(Passage_court),medecins,31,24,0.165
2024-07-01,Urgences_(Passage_court),infirmiers,81,68,0.155
2024-07-01,Urgences_(Passage_court),aides,54,45,0.165
2024-07-01,Gériatrie,total,364,314,0.139
2024-07-01,Gériatrie,medecins,45,38,0.146
2024-07-01,Gériatrie,infirmiers,121,104,0.145
2024-07-01,Gériatrie,aides,81,68,0.166
2024-07-01,ORPHé_(Onco/Hémato),total,672,572,0.148
2024-07-01,ORPHé_(Onco/Hémato),medecins,68,57,0.142
2024-07-01,ORPHé_(Onco/Hémato),infirmiers,195,165,0.152
2024-07-01,ORPHé_(Onco/Hémato),aides,148,126,0.149
2024-07-02,MSN_(Neuro/Psy),total,813,686,0.157
2024-07-02,MSN_(Neuro/Psy),medecins,111,94,0.151
2024-07-02,MSN_(Neuro/Psy),infirmiers,302,258,0.147
2024-07-02,MSN_(Neuro/Psy),aides,200,172,0.137
2024-07-02,Chirurgie,total,631,536,0.149
2024-07-02,Chirurgie,medecins,87,73,0.153
2024-07-02,Chirurgie,infirmiers,233,200,0.143
2024-07-02,Chirurgie,aides,155,129,0.16
2024-07-02,PRAGUES_(Réa/Pneumo),total,126,108,0.137
2024-07-02,PRAGUES_(Réa/Pneumo),medecins,22,18,0.155
2024-07-02,PRAGUES_(Réa/Pneumo),infirmiers,56,48,0.155
2024-07-02,PRAGUES_(Réa/Pneumo),aides,17,14,0.146
2024-07-02,Coeur_Metabolisme,total,454,379,0.162
2024-07-02,Coeur_Metabolisme,medecins,56,48,0.155
2024-07-02,Coeur_Metabolisme,infirmiers,152,126,0.168
2024-07-02,Coeur_Metabolisme,aides,100,87,0.129
2024-07-02,MSN_(Neuro/Psy),total,423,361,0.142
2024-07-02,MSN_(Neuro/Psy),medecins,51,42,0.149
2024-07-02,MSN_(Neuro/Psy),infirmiers,137,118,0.131
2024-07-02,MSN_(Neuro/Psy),aides,91,76,0.151
2024-07-02,Pôle_31_(Infectieux),total,303,261,0.139
2024-07-02,Pôle_31_(Infectieux),medecins,36,31,0.133
2024-07-02,Pôle_31_(Infectieux),infirmiers,96,82,0.148
2024-07-02,Pôle_31_(Infectieux),aides,64,54,0.152
2024-07-02,Urgences_(Passage_court),total,252,218,0.134
2024-07-02,Urgences_(Passage_court),medecins,31,25,0.133
2024-07-02,Urgences_(Passage_court),infirmiers,81,68,0.16
2024-07-02,Urgences_(Passage_court),aides,54,45,0.163
2024-07-02,Gériatrie,total,364,304,0.163
2024-07-02,Gériatrie,medecins,45,38,0.136
2024-07-02,Gériatrie,infirmiers,121,104,0.144
2024-07-02,Gériatrie,aides,81,68,0.156
2024-07-02,ORPHé_(Onco/Hémato),total,672,578,0.139
2024-07-02,ORPHé_(Onco/Hémato),medecins,68,56,0.15
2024-07-02,ORPHé_(Onco/Hémato),infirmiers,195,165,0.15
2024-07-02,ORPHé_(Onco/Hémato),aides,148,126,0.147
2024-07-03,MSN_(Neuro/Psy),total,813,687,0.155
2024-07-03,MSN_(Neuro/Psy),medecins,111,94,0.15
2024-07-03,MSN_(Neuro/Psy),infirmiers,302,257,0.15
2024-07-03,MSN_(Neuro/Psy),aides,200,172,0.138
2024-07-03,Chirurgie,total,631,540,0.143
2024-07-03,Chirurgie,medecins,87,73,0.151
2024-07-03,Chirurgie,infirmiers,233,193,0.169
2024-07-03,Chirurgie,aides,155,129,0.16
2024-07-03,PRAGUES_(Réa/Pneumo),total,126,107,0.145
2024-07-03,PRAGUES_(Réa/Pneumo),medecins,22,18,0.156
2024-07-03,PRAGUES_(Réa/Pneumo),infirmiers,56,48,0.145
2024-07-03,PRAGUES_(Réa/Pneumo),aides,17,14,0.157
2024-07-03,Coeur_Metabolisme,total,454,382,0.158
2024-07-03,Coeur_Metabolisme,medecins,56,48,0.143
2024-07-03,Coeur_Metabolisme,infirmiers,152,129,0.148
2024-07-03,Coeur_Metabolisme,aides,100,85,0.156
2024-07-03,MSN_(Neuro/Psy),total,423,354,0.16
2024-07-03,MSN_(Neuro/Psy),medecins,51,41,0.162
2024-07-03,MSN_(Neuro/Psy),infirmiers,137,114,0.163
2024-07-03,MSN_(Neuro/Psy),aides,91,78,0.125
2024-07-03,Pôle_31_(Infectieux),total,303,261,0.141
2024-07-03,Pôle_31_(Infectieux),medecins,36,32,0.125
2024-07-03,Pôle_31_(Infectieux),infirmiers,96,81,0.158
2024-07-03,Pôle_31_(Infectieux),aides,64,55,0.127
2024-07-03,Urgences_(Passage_court),total,252,212,0.159
2024-07-03,Urgences_(Passage_court),medecins,31,25,0.146
2024-07-03,Urgences_(Passage_court),infirmiers,81,68,0.161
2024-07-03,Urgences_(Passage_court),aides,54,45,0.153
2024-07-03,Gériatrie,total,364,305,0.159
2024-07-03,Gériatrie,medecins,45,37,0.153
2024-07-03,Gériatrie,infirmiers,121,101,0.166
2024-07-03,Gériatrie,aides,81,68,0.165
2024-07-03,ORPHé_(Onco/Hémato),total,672,566,0.156
2024-07-03,ORPHé_(Onco/Hémato),medecins,68,59,0.114
2024-07-03,ORPHé_(Onco/Hémato),infirmiers,195,166,0.149
2024-07-03,ORPHé_(Onco/Hémato),aides,148,126,0.144
2024-07-04,MSN_(Neuro/Psy),total,813,659,0.189
2024-07-04,MSN_(Neuro/Psy),medecins,111,95,0.133
2024-07-04,MSN_(Neuro/Psy),infirmiers,302,254,0.158
2024-07-04,MSN_(Neuro/Psy),aides,200,169,0.154
2024-07-04,Chirurgie,total,631,529,0.16
2024-07-04,Chirurgie,medecins,87,74,0.142
2024-07-04,Chirurgie,infirmiers,233,194,0.166
2024-07-04,Chirurgie,aides,155,132,0.145
2024-07-04,PRAGUES_(Réa/Pneumo),total,126,107,0.148
2024-07-04,PRAGUES_(Réa/Pneumo),medecins,22,19,0.146
2024-07-04,PRAGUES_(Réa/Pneumo),infirmiers,56,48,0.158
2024-07-04,PRAGUES_(Réa/Pneumo),aides,17,14,0.153
2024-07-04,Coeur_Metabolisme,total,454,386,0.151
2024-07-04,Coeur_Metabolisme,medecins,56,48,0.16
2024-07-04,Coeur_Metabolisme,infirmiers,152,127,0.158
2024-07-04,Coeur_Metabolisme,aides,100,86,0.145
2024-07-04,MSN_(Neuro/Psy),total,423,359,0.147
2024-07-04,MSN_(Neuro/Psy),medecins,51,42,0.147
2024-07-04,MSN_(Neuro/Psy),infirmiers,137,117,0.147
2024-07-04,MSN_(Neuro/Psy),aides,91,76,0.155
2024-07-04,Pôle_31_(Infectieux),total,303,259,0.146
2024-07-04,Pôle_31_(Infectieux),medecins,36,30,0.166
2024-07-04,Pôle_31_(Infectieux),infirmiers,96,83,0.128
2024-07-04,Pôle_31_(Infectieux),aides,64,54,0.146
2024-07-04,Urgences_(Passage_court),total,252,214,0.15
2024-07-04,Urgences_(Passage_court),medecins,31,24,0.152
2024-07-04,Urgences_(Passage_court),infirmiers,81,69,0.141
2024-07-04,Urgences_(Passage_court),aides,54,45,0.147
2024-07-04,Gériatrie,total,364,315,0.134
2024-07-04,Gériatrie,medecins,45,37,0.158
2024-07-04,Gériatrie,infirmiers,121,104,0.147
2024-07-04,Gériatrie,aides,81,69,0.142
2024-07-04,ORPHé_(Onco/Hémato),total,672,561,0.165
2024-07-04,ORPHé_(Onco/Hémato),medecins,68,56,0.15
2024-07-04,ORPHé_(Onco/Hémato),infirmiers,195,165,0.151
2024-07-04,ORPHé_(Onco/Hémato),aides,148,121,0.175
2024-07-05,MSN_(Neuro/Psy),total,813,679,0.164
2024-07-05,MSN_(Neuro/Psy),medecins,111,94,0.145
2024-07-05,MSN_(Neuro/Psy),infirmiers,302,258,0.147
2024-07-05,MSN_(Neuro/Psy),aides,200,170,0.151
2024-07-05,Chirurgie,total,631,536,0.148
2024-07-05,Chirurgie,medecins,87,73,0.148
2024-07-05,Chirurgie,infirmiers,233,198,0.153
2024-07-05,Chirurgie,aides,155,130,0.152
2024-07-05,PRAGUES_(Réa/Pneumo),total,126,105,0.161
2024-07-05,PRAGUES_(Réa/Pneumo),medecins,22,19,0.14
2024-07-05,PRAGUES_(Réa/Pneumo),infirmiers,56,48,0.15
2024-07-05,PRAGUES_(Réa/Pneumo),aides,17,14,0.143
2024-07-05,Coeur_Metabolisme,total,454,389,0.143
2024-07-05,Coeur_Metabolisme,medecins,56,49,0.135
2024-07-05,Coeur_Metabolisme,infirmiers,152,129,0.145
2024-07-05,Coeur_Metabolisme,aides,100,85,0.154
2024-07-05,MSN_(Neuro/Psy),total,423,363,0.139
2024-07-05,MSN_(Neuro/Psy),medecins,51,42,0.151
2024-07-05,MSN_(Neuro/Psy),infirmiers,137,116,0.154
2024-07-05,MSN_(Neuro/Psy),aides,91,76,0.15
2024-07-05,Pôle_31_(Infectieux),total,303,247,0.182
2024-07-05,Pôle_31_(Infectieux),medecins,36,31,0.154
2024-07-05,Pôle_31_(Infectieux),infirmiers,96,82,0.142
2024-07-05,Pôle_31_(Infectieux),aides,64,54,0.143
2024-07-05,Urgences_(Passage_court),total,252,211,0.16
2024-07-05,Urgences_(Passage_court),medecins,31,24,0.151
2024-07-05,Urgences_(Passage_court),infirmiers,81,69,0.15
2024-07-05,Urgences_(Passage_court),aides,54,45,0.154
2024-07-05,Gériatrie,total,364,307,0.154
2024-07-05,Gériatrie,medecins,45,38,0.149
2024-07-05,Gériatrie,infirmiers,121,105,0.139
2024-07-05,Gériatrie,aides,81,69,0.14
2024-07-05,ORPHé_(Onco/Hémato),total,672,579,0.138
2024-07-05,ORPHé_(Onco/Hémato),medecins,68,56,0.161
2024-07-05,ORPHé_(Onco/Hémato),infirmiers,195,164,0.159
2024-07-05,ORPHé_(Onco/Hémato),aides,148,125,0.154
2024-07-06,MSN_(Neuro/Psy),total,813,692,0.149
2024-07-06,MSN_(Neuro/Psy),medecins,111,92,0.171
2024-07-06,MSN_(Neuro/Psy),infirmiers,302,254,0.156
2024-07-06,MSN_(Neuro/Psy),aides,200,167,0.161
2024-07-06,Chirurgie,total,631,534,0.152
2024-07-06,Chirurgie,medecins,87,74,0.138
2024-07-06,Chirurgie,infirmiers,233,197,0.154
2024-07-06,Chirurgie,aides,155,130,0.153
2024-07-06,PRAGUES_(Réa/Pneumo),total,126,105,0.161
2024-07-06,PRAGUES_(Réa/Pneumo),medecins,22,18,0.162
2024-07-06,PRAGUES_(Réa/Pneumo),infirmiers,56,48,0.151
2024-07-06,PRAGUES_(Réa/Pneumo),aides,17,14,0.148
2024-07-06,Coeur_Metabolisme,total,454,391,0.137
2024-07-06,Coeur_Metabolisme,medecins,56,46,0.163
2024-07-06,Coeur_Metabolisme,infirmiers,152,125,0.171
2024-07-06,Coeur_Metabolisme,aides,100,85,0.152
2024-07-06,MSN_(Neuro/Psy),total,423,368,0.128
2024-07-06,MSN_(Neuro/Psy),medecins,51,42,0.151
2024-07-06,MSN_(Neuro/Psy),infirmiers,137,118,0.138
2024-07-06,MSN_(Neuro/Psy),aides,91,76,0.16
2024-07-06,Pôle_31_(Infectieux),total,303,258,0.151
2024-07-06,Pôle_31_(Infectieux),medecins,36,31,0.151
2024-07-06,Pôle_31_(Infectieux),infirmiers,96,81,0.152
2024-07-06,Pôle_31_(Infectieux),aides,64,54,0.145
2024-07-06,Urgences_(Passage_court),total,252,208,0.175
2024-07-06,Urgences_(Passage_court),medecins,31,25,0.143
2024-07-06,Urgences_(Passage_court),infirmiers,81,69,0.148
2024-07-06,Urgences_(Passage_court),aides,54,46,0.138
2024-07-06,Gériatrie,total,364,307,0.153
2024-07-06,Gériatrie,medecins,45,38,0.142
2024-07-06,Gériatrie,infirmiers,121,105,0.136
2024-07-06,Gériatrie,aides,81,68,0.155
2024-07-06,ORPHé_(Onco/Hémato),total,672,564,0.159
2024-07-06,ORPHé_(Onco/Hémato),medecins,68,57,0.145
2024-07-06,ORPHé_(Onco/Hémato),infirmiers,195,169,0.134
2024-07-06,ORPHé_(Onco/Hémato),aides,148,126,0.151
2024-07-07,MSN_(Neuro/Psy),total,813,676,0.168
2024-07-07,MSN_(Neuro/Psy),medecins,111,94,0.143
2024-07-07,MSN_(Neuro/Psy),infirmiers,302,258,0.147
2024-07-07,MSN_(Neuro/Psy),aides,200,170,0.149
2024-07-07,Chirurgie,total,631,538,0.146
2024-07-07,Chirurgie,medecins,87,73,0.155
2024-07-07,Chirurgie,infirmiers,233,200,0.143
2024-07-07,Chirurgie,aides,155,132,0.143
2024-07-07,PRAGUES_(Réa/Pneumo),total,126,107,0.144
2024-07-07,PRAGUES_(Réa/Pneumo),medecins,22,19,0.145
2024-07-07,PRAGUES_(Réa/Pneumo),infirmiers,56,48,0.16
2024-07-07,PRAGUES_(Réa/Pneumo),aides,17,14,0.141
2024-07-07,Coeur_Metabolisme,total,454,390,0.139
2024-07-07,Coeur_Metabolisme,medecins,56,48,0.159
2024-07-07,Coeur_Metabolisme,infirmiers,152,130,0.14
2024-07-07,Coeur_Metabolisme,aides,100,86,0.142
2024-07-07,MSN_(Neuro/Psy),total,423,358,0.15
2024-07-07,MSN_(Neuro/Psy),medecins,51,42,0.144
2024-07-07,MSN_(Neuro/Psy),infirmiers,137,117,0.147
2024-07-07,MSN_(Neuro/Psy),aides,91,77,0.141
2024-07-07,Pôle_31_(Infectieux),total,303,254,0.161
2024-07-07,Pôle_31_(Infectieux),medecins,36,31,0.154
2024-07-07,Pôle_31_(Infectieux),infirmiers,96,82,0.145
2024-07-07,Pôle_31_(Infectieux),aides,64,54,0.156
2024-07-07,Urgences_(Passage_court),total,252,210,0.165
2024-07-07,Urgences_(Passage_court),medecins,31,24,0.148
2024-07-07,Urgences_(Passage_court),infirmiers,81,68,0.164
2024-07-07,Urgences_(Passage_court),aides,54,45,0.163
2024-07-07,Gériatrie,total,364,304,0.164
2024-07-07,Gériatrie,medecins,45,38,0.131
2024-07-07,Gériatrie,infirmiers,121,106,0.129
2024-07-07,Gériatrie,aides,81,69,0.139
2024-07-07,ORPHé_(Onco/Hémato),total,672,566,0.156
2024-07-07,ORPHé_(Onco/Hémato),medecins,68,57,0.146
2024-07-07,ORPHé_(Onco/Hémato),infirmiers,195,166,0.149
2024-07-07,ORPHé_(Onco/Hémato),aides,148,125,0.152
2024-07-08,MSN_(Neuro/Psy),total,813,691,0.15
2024-07-08,MSN_(Neuro/Psy),medecins,111,94,0.147
2024-07-08,MSN_(Neuro/Psy),infirmiers,302,252,0.163
2024-07-08,MSN_(Neuro/Psy),aides,200,170,0.151
2024-07-08,Chirurgie,total,631,542,0.141
2024-07-08,Chirurgie,medecins,87,73,0.146
2024-07-08,Chirurgie,infirmiers,233,199,0.148
2024-07-08,Chirurgie,aides,155,130,0.159
2024-07-08,PRAGUES_(Réa/Pneumo),total,126,108,0.14
2024-07-08,PRAGUES_(Réa/Pneumo),medecins,22,19,0.13
2024-07-08,PRAGUES_(Réa/Pneumo),infirmiers,56,48,0.159
2024-07-08,PRAGUES_(Réa/Pneumo),aides,17,14,0.145
2024-07-08,Coeur_Metabolisme,total,454,388,0.146
2024-07-08,Coeur_Metabolisme,medecins,56,48,0.144
2024-07-08,Coeur_Metabolisme,infirmiers,152,128,0.149
2024-07-08,Coeur_Metabolisme,aides,100,85,0.156
2024-07-08,MSN_(Neuro/Psy),total,423,358,0.15
2024-07-08,MSN_(Neuro/Psy),medecins,51,42,0.153
2024-07-08,MSN_(Neuro/Psy),infirmiers,137,118,0.139
2024-07-08,MSN_(Neuro/Psy),aides,91,78,0.126
2024-07-08,Pôle_31_(Infectieux),total,303,251,0.17
2024-07-08,Pôle_31_(Infectieux),medecins,36,31,0.156
2024-07-08,Pôle_31_(Infectieux),infirmiers,96,82,0.149
2024-07-08,Pôle_31_(Infectieux),aides,64,54,0.156
2024-07-08,Urgences_(Passage_court),total,252,212,0.158
2024-07-08,Urgences_(Passage_court),medecins,31,25,0.146
2024-07-08,Urgences_(Passage_court),infirmiers,81,70,0.132
2024-07-08,Urgences_(Passage_court),aides,54,45,0.146
2024-07-08,Gériatrie,total,364,312,0.144
2024-07-08,Gériatrie,medecins,45,37,0.165
2024-07-08,Gériatrie,infirmiers,121,101,0.16
2024-07-08,Gériatrie,aides,81,69,0.14
2024-07-08,ORPHé_(Onco/Hémato),total,672,566,0.156
2024-07-08,ORPHé_(Onco/Hémato),medecins,68,56,0.154
2024-07-08,ORPHé_(Onco/Hémato),infirmiers,195,166,0.147
2024-07-08,ORPHé_(Onco/Hémato),aides,148,126,0.144
2024-07-09,MSN_(Neuro/Psy),total,813,692,0.148
2024-07-09,MSN_(Neuro/Psy),medecins,111,93,0.154
2024-07-09,MSN_(Neuro/Psy),infirmiers,302,255,0.154
2024-07-09,MSN_(Neuro/Psy),aides,200,171,0.143
2024-07-09,Chirurgie,total,631,537,0.147
2024-07-09,Chirurgie,medecins,87,73,0.147
2024-07-09,Chirurgie,infirmiers,233,199,0.148
2024-07-09,Chirurgie,aides,155,135,0.13
2024-07-09,PRAGUES_(Réa/Pneumo),total,126,106,0.159
2024-07-09,PRAGUES_(Réa/Pneumo),medecins,22,19,0.141
2024-07-09,PRAGUES_(Réa/Pneumo),infirmiers,56,48,0.149
2024-07-09,PRAGUES_(Réa/Pneumo),aides,17,14,0.144
2024-07-09,Coeur_Metabolisme,total,454,381,0.159
2024-07-09,Coeur_Metabolisme,medecins,56,49,0.138
2024-07-09,Coeur_Metabolisme,infirmiers,152,129,0.144
2024-07-09,Coeur_Metabolisme,aides,100,83,0.161
2024-07-09,MSN_(Neuro/Psy),total,423,356,0.157
2024-07-09,MSN_(Neuro/Psy),medecins,51,42,0.142
2024-07-09,MSN_(Neuro/Psy),infirmiers,137,116,0.148
2024-07-09,MSN_(Neuro/Psy),aides,91,77,0.136
2024-07-09,Pôle_31_(Infectieux),total,303,265,0.125
2024-07-09,Pôle_31_(Infectieux),medecins,36,31,0.146
2024-07-09,Pôle_31_(Infectieux),infirmiers,96,81,0.157
2024-07-09,Pôle_31_(Infectieux),aides,64,54,0.155
2024-07-09,Urgences_(Passage_court),total,252,214,0.147
2024-07-09,Urgences_(Passage_court),medecins,31,24,0.159
2024-07-09,Urgences_(Passage_court),infirmiers,81,69,0.15
2024-07-09,Urgences_(Passage_court),aides,54,46,0.144
2024-07-09,Gériatrie,total,364,312,0.143
2024-07-09,Gériatrie,medecins,45,37,0.156
2024-07-09,Gériatrie,infirmiers,121,102,0.153
2024-07-09,Gériatrie,aides,81,69,0.141
2024-07-09,ORPHé_(Onco/Hémato),total,672,570,0.15
2024-07-09,ORPHé_(Onco/Hémato),medecins,68,56,0.154
2024-07-09,ORPHé_(Onco/Hémato),infirmiers,195,165,0.154
2024-07-09,ORPHé_(Onco/Hémato),aides,148,126,0.147
2024-07-10,MSN_(Neuro/Psy),total,813,690,0.151
2024-07-10,MSN_(Neuro/Psy),medecins,111,95,0.141
2024-07-10,MSN_(Neuro/Psy),infirmiers,302,257,0.15
2024-07-10,MSN_(Neuro/Psy),aides,200,173,0.133
2024-07-10,Chirurgie,total,631,527,0.164
2024-07-10,Chirurgie,medecins,87,73,0.151
2024-07-10,Chirurgie,infirmiers,233,197,0.155
2024-07-10,Chirurgie,aides,155,130,0.153
2024-07-10,PRAGUES_(Réa/Pneumo),total,126,110,0.122
2024-07-10,PRAGUES_(Réa/Pneumo),medecins,22,19,0.146
2024-07-10,PRAGUES_(Réa/Pneumo),infirmiers,56,49,0.139
2024-07-10,PRAGUES_(Réa/Pneumo),aides,17,14,0.161
2024-07-10,Coeur_Metabolisme,total,454,381,0.16
2024-07-10,Coeur_Metabolisme,medecins,56,48,0.145
2024-07-10,Coeur_Metabolisme,infirmiers,152,129,0.143
2024-07-10,Coeur_Metabolisme,aides,100,85,0.146
2024-07-10,MSN_(Neuro/Psy),total,423,363,0.14
2024-07-10,MSN_(Neuro/Psy),medecins,51,42,0.153
2024-07-10,MSN_(Neuro/Psy),infirmiers,137,118,0.136
2024-07-10,MSN_(Neuro/Psy),aides,91,77,0.147
2024-07-10,Pôle_31_(Infectieux),total,303,260,0.143
2024-07-10,Pôle_31_(Infectieux),medecins,36,31,0.149
2024-07-10,Pôle_31_(Infectieux),infirmiers,96,82,0.15
2024-07-10,Pôle_31_(Infectieux),aides,64,54,0.156
2024-07-10,Urgences_(Passage_court),total,252,207,0.179
2024-07-10,Urgences_(Passage_court),medecins,31,25,0.144
2024-07-10,Urgences_(Passage_court),infirmiers,81,69,0.139
2024-07-10,Urgences_(Passage_court),aides,54,46,0.143
2024-07-10,Gériatrie,total,364,301,0.171
2024-07-10,Gériatrie,medecins,45,37,0.156
2024-07-10,Gériatrie,infirmiers,121,106,0.125
2024-07-10,Gériatrie,aides,81,69,0.152
2024-07-10,ORPHé_(Onco/Hémato),total,672,570,0.149
2024-07-10,ORPHé_(Onco/Hémato),medecins,68,57,0.145
2024-07-10,ORPHé_(Onco/Hémato),infirmiers,195,167,0.142
2024-07-10,ORPHé_(Onco/Hémato),aides,148,126,0.15
2024-07-11,MSN_(Neuro/Psy),total,813,687,0.156
2024-07-11,MSN_(Neuro/Psy),medecins,111,94,0.144
